Refcode  Volume(A3) Mass(g/mol) Density(g/cm3)  FHe,T(-) FG,T(-) FHe,A(-) FG,A(-)  SAC,T(A2) SAC,T(m2/cm3) SAC,T(m2/g) SAC,A(A2) SAC,A(m2/cm3) SAC,A(m2/g)  VPO,T(A3) VPO,T(cm3/g) FPO,T(-) VPO,A(A3) VPO,A(cm3/g) FPO,A(-)  Accesibility Porosity   PLD(A) LCD(A)     Dimensionality     Year
XIMLEL    31252.631  24938.150  1.325      0.099682  0.368919  0.099682  0.368919      64.69  20.70  15.62  0.00  0.00  0.00      1740.98724  0.042  0.05571  0.00000  0.000  0.00000       No  No  1.31  4.29  1D    2008
XIMSET    57145.578  43624.800  1.268      0.426577  0.512432  0.426577  0.512432      4256.50  744.85  587.58  4357.84  762.59  601.57      20958.01331  0.289  0.36675  20536.33468  0.283  0.35937       Yes  Yes  4.00  5.33  1D    2013
XINFIL    49775.604  51884.624  1.731      0.149429  0.368982  0.149429  0.368982      290.12  58.29  33.67  265.27  53.29  30.79      6117.81590  0.071  0.12291  6112.30601  0.071  0.12280       Yes  Yes  3.68  4.54  1D    2013
XINFOR    53736.337  60297.669  1.863      0.151676  0.336387  0.151676  0.336387      326.19  60.70  32.58  0.00  0.00  0.00      5352.37063  0.053  0.09960  0.00000  0.000  0.00000       No  No  1.65  4.65  1D    2013
XINHIN    37469.733  26037.312  1.154      0.190114  0.422605  0.190114  0.422605      32.59  8.70  7.54  38.27  10.21  8.85      5972.93544  0.138  0.15941  5909.59572  0.137  0.15772       Yes  Yes  3.59  4.33  1D    2013
XINMOZ    37285.954  29132.880  1.297      0.318451  0.441847  0.318451  0.441847      1639.66  439.75  338.94  1568.46  420.66  324.22      8818.91681  0.182  0.23652  8456.47300  0.175  0.22680       Yes  Yes  4.51  6.28  1D    2018
XINNAM    36895.635  29132.880  1.311      0.309370  0.433933  0.309370  0.433933      1519.35  411.80  314.07  1388.55  376.35  287.03      8419.78320  0.174  0.22821  7881.83927  0.163  0.21363       Yes  Yes  4.50  6.17  1D    2018
XINTAS    66483.134  61938.432  1.547      0.359393  0.506249  0.359393  0.506249      765.04  115.07  74.38  0.00  0.00  0.00      19019.60376  0.185  0.28608  0.00000  0.000  0.00000       No  No  3.10  4.86  1D    2018
XINWUP    34560.272  24463.840  1.175      0.320730  0.458223  0.320730  0.458223      359.28  103.96  88.44  255.53  73.94  62.90      8393.25653  0.207  0.24286  4746.14902  0.117  0.13733       Yes  Yes  3.25  4.91  1D    2018
XINYAW    57188.467  38757.632  1.125      0.311123  0.452932  0.311123  0.452932      1466.28  256.39  227.83  0.00  0.00  0.00      13541.82819  0.210  0.23679  0.00000  0.000  0.00000       No  No  2.46  5.93  1D    2013
XIPHIP    41555.856  26644.356  1.065      0.483797  0.539555  0.483797  0.539555      3453.91  831.15  780.65  3442.82  828.48  778.15      17152.58449  0.388  0.41276  17130.16281  0.387  0.41222       Yes  Yes  3.86  5.63  1D    2013
XIPQOD    24334.959  17213.213  1.175      0.351584  0.467335  0.351584  0.467335      712.61  292.83  249.31  0.00  0.00  0.00      6753.04591  0.236  0.27750  0.00000  0.000  0.00000       No  No  2.39  4.78  1D    2008
XIPSOG    47167.367  37072.526  1.305      0.266129  0.419621  0.266129  0.419621      837.96  177.66  136.12  0.00  0.00  0.00      9130.25787  0.148  0.19357  0.00000  0.000  0.00000       No  No  2.03  5.14  1D    2013
XIPSUM    45975.424  37072.526  1.339      0.257048  0.405723  0.257048  0.405723      620.87  135.04  100.85  0.00  0.00  0.00      8341.76951  0.136  0.18144  0.00000  0.000  0.00000       No  No  1.73  4.90  1D    2013
XIPTEX    52180.456  40888.526  1.301      0.232139  0.407623  0.232139  0.407623      355.08  68.05  52.30  0.00  0.00  0.00      7404.08109  0.109  0.14189  0.00000  0.000  0.00000       No  No  1.80  4.56  1D    2013
XIPTIB    22913.032  19386.346  1.405      0.192990  0.421924  0.192990  0.421924      22.34  9.75  6.94  0.00  0.00  0.00      3462.92297  0.108  0.15113  0.00000  0.000  0.00000       No  No  1.81  4.19  1D    2013
XIQDAD    35231.114  30909.931  1.457      0.192055  0.369287  0.192055  0.369287      149.34  42.39  29.10  0.00  0.00  0.00      5485.19083  0.107  0.15569  0.00000  0.000  0.00000       No  No  2.57  4.39  1D    2008
XIQDIL    27919.557  25235.528  1.501      0.129941  0.339131  0.129941  0.339131      43.92  15.73  10.48  0.00  0.00  0.00      2703.22657  0.065  0.09682  0.00000  0.000  0.00000       No  No  1.09  4.36  2D    2008
XIQDOR    28014.557  27756.227  1.645      0.126160  0.337229  0.126160  0.337229      46.00  16.42  9.98  0.00  0.00  0.00      2728.38878  0.059  0.09739  0.00000  0.000  0.00000       No  No  1.08  4.33  2D    2008
XIQFIO    41779.786  21885.672  0.870      0.556268  0.637081  0.556268  0.637081      5472.88  1309.93  1505.94  5442.01  1302.55  1497.44      21881.93616  0.602  0.52374  21860.64246  0.602  0.52323       Yes  Yes  8.03  9.52  1D    2013
XIQQAS    23458.425  17498.544  1.239      0.488918  0.504285  0.488918  0.504285      907.80  386.98  312.42  0.00  0.00  0.00      8977.59285  0.309  0.38270  0.00000  0.000  0.00000       No  No  3.16  5.39  1D    2018
XIRKEP    23529.749  20471.696  1.445      0.290315  0.508110  0.290315  0.508110      51.78  22.00  15.23  0.00  0.00  0.00      5200.73149  0.153  0.22103  0.00000  0.000  0.00000       No  No  2.82  4.12  1D    2008
XIRMIV    26110.243  8862.304  0.564      0.748855  0.734182  0.748855  0.734182      3936.14  1507.51  2674.70  3999.10  1531.62  2717.48      18287.86673  1.243  0.70041  18257.19526  1.241  0.69923       Yes  Yes  3.83  5.26  2D    2008
XIRVOK    32261.619  21952.672  1.130      0.102995  0.396796  0.102995  0.396796      151.26  46.88  41.49  0.00  0.00  0.00      2579.45964  0.071  0.07995  0.00000  0.000  0.00000       No  No  1.61  4.56  1D    2008
XIRWAX    63437.806  49680.294  1.300      0.103744  0.418500  0.103744  0.418500      153.47  24.19  18.60  0.00  0.00  0.00      5503.55996  0.067  0.08676  0.00000  0.000  0.00000       No  No  1.33  4.35  3D    2008
XIRYON    25334.230  19843.392  1.301      0.314672  0.463129  0.314672  0.463129      147.58  58.25  44.79  165.58  65.36  50.25      7773.12982  0.236  0.30682  7828.27505  0.238  0.30900       Yes  Yes  3.43  4.34  1D    2008
XIRZOQ    40096.859  22018.016  0.912      0.530853  0.614057  0.530853  0.614057      4986.25  1243.55  1363.79  4947.48  1233.88  1353.18      19308.41299  0.528  0.48154  19392.12710  0.530  0.48363       Yes  Yes  4.33  7.07  1D    2019
XISMEU    74153.045  49374.208  1.106      0.406617  0.487786  0.406617  0.487786      6247.97  842.58  762.06  6258.28  843.97  763.32      24480.44006  0.299  0.33013  24556.39887  0.300  0.33116       Yes  Yes  6.16  9.86  1D    2019
XISPEW01    26029.771  17886.880  1.141      0.586267  0.626546  0.586267  0.626546      3095.47  1189.20  1042.18  3025.70  1162.40  1018.69      13738.57664  0.463  0.52780  13849.47683  0.466  0.53206       Yes  Yes  5.12  7.24  1D    2014
XISPEW02    27367.595  17886.880  1.085      0.588414  0.636416  0.588414  0.636416      3874.32  1415.66  1304.40  3855.30  1408.71  1298.00      14855.12843  0.500  0.54280  14815.06887  0.499  0.54134       Yes  Yes  5.18  7.45  1D    2014
XISPEW    25267.861  17886.880  1.175      0.589502  0.618836  0.589502  0.618836      2917.38  1154.58  982.22  2890.96  1144.13  973.33      13317.75536  0.448  0.52706  13372.48372  0.450  0.52923       Yes  Yes  4.98  7.16  1D    2014
XISPUM    24404.207  17886.880  1.217      0.580456  0.603804  0.580456  0.603804      2742.42  1123.75  923.32  2709.16  1110.12  912.12      12585.47367  0.424  0.51571  12501.48210  0.421  0.51227       Yes  Yes  4.32  7.05  1D    2014
XISRAV    30073.897  28902.096  1.596      0.211490  0.394102  0.211490  0.394102      91.56  30.45  19.08  0.00  0.00  0.00      4738.50317  0.099  0.15756  0.00000  0.000  0.00000       No  No  2.61  4.26  1D    2019
XISRID    33442.390  30198.096  1.499      0.259487  0.418526  0.259487  0.418526      1015.13  303.54  202.44  926.97  277.18  184.86      6817.71433  0.136  0.20386  6826.11226  0.136  0.20412       Yes  Yes  3.88  4.57  1D    2019
XISSIE    29683.166  40449.792  2.263      0.197832  0.361612  0.197832  0.361612      558.75  188.24  83.19  0.00  0.00  0.00      5122.16513  0.076  0.17256  0.00000  0.000  0.00000       No  No  1.95  5.51  1D    2019
XISXEC    55434.717  35416.526  1.061      0.147431  0.427351  0.147431  0.427351      242.30  43.71  41.20  0.00  0.00  0.00      5849.08132  0.099  0.10551  0.00000  0.000  0.00000       No  No  1.15  4.61  3D    2002
XISXIG    55973.004  35416.526  1.051      0.152833  0.433662  0.152833  0.433662      300.95  53.77  51.17  0.00  0.00  0.00      6323.21822  0.108  0.11297  0.00000  0.000  0.00000       No  No  1.41  4.61  1D    2002
XISXOM    44230.075  29513.772  1.108      0.112937  0.409135  0.112937  0.409135      9.86  2.23  2.01  0.00  0.00  0.00      3635.50274  0.074  0.08220  0.00000  0.000  0.00000       No  No  1.91  4.08  1D    2002
XITBEJ    39591.393  36959.688  1.550      0.282864  0.426230  0.282864  0.426230      1686.73  426.03  274.83  1709.24  431.72  278.50      9797.64945  0.160  0.24747  9767.27437  0.159  0.24670       Yes  Yes  3.84  5.61  1D    2014
XITTEZ    32464.034  31065.024  1.589      0.249602  0.465385  0.249602  0.465385      3.01  0.93  0.58  0.00  0.00  0.00      7306.36566  0.142  0.22506  0.00000  0.000  0.00000       No  No  2.38  4.06  1D    2002
XIVTAZ    43532.684  51299.208  1.957      0.238061  0.440713  0.238061  0.440713      531.95  122.20  62.45  536.19  123.17  62.94      9210.93025  0.108  0.21159  8888.61484  0.104  0.20418       Yes  Yes  3.36  4.61  1D    2014
XIWGUF    31071.382  25589.760  1.368      0.238107  0.398784  0.238107  0.398784      0.27  0.09  0.06  0.27  0.09  0.06      5008.35207  0.118  0.16119  4846.03289  0.114  0.15596       Yes  Yes  3.58  3.97  1D    2002
XIWMOH    38166.842  33208.915  1.445      0.097497  0.444828  0.097497  0.444828      99.78  26.14  18.09  0.00  0.00  0.00      2151.07242  0.039  0.05636  0.00000  0.000  0.00000       No  No  1.74  4.41  2D    2014
XIWQAV    20715.572  19867.354  1.593      0.204696  0.391051  0.204696  0.391051      8.37  4.04  2.54  0.00  0.00  0.00      3190.11455  0.097  0.15400  0.00000  0.000  0.00000       No  No  1.03  4.13  2D    2002
XIWWUX    30100.491  22972.230  1.267      0.383294  0.482673  0.383294  0.482673      548.47  182.21  143.78  0.00  0.00  0.00      8773.88565  0.230  0.29149  0.00000  0.000  0.00000       No  No  2.87  4.90  1D    2014
XIXLAU    34340.820  33260.573  1.608      0.125964  0.356142  0.125964  0.356142      225.40  65.64  40.81  0.00  0.00  0.00      3129.71385  0.057  0.09114  0.00000  0.000  0.00000       No  No  1.29  5.17  1D    2019
XIXLUO    30256.609  25037.064  1.374      0.252088  0.400268  0.252088  0.400268      525.30  173.61  126.35  209.01  69.08  50.27      5813.17116  0.140  0.19213  1975.26712  0.048  0.06528       Yes  Yes  3.64  5.00  1D    2019
XIYYEL    29053.359  12632.960  0.722      0.737437  0.780529  0.737437  0.780529      6372.16  2193.26  3037.61  6370.23  2192.60  3036.69      21620.26717  1.031  0.74416  21710.97523  1.035  0.74728       Yes  Yes  8.00  8.44  3D    2014
XIZBEP    39440.665  20761.740  0.874      0.592178  0.660035  0.592178  0.660035      6080.48  1541.68  1763.70  6129.64  1554.14  1777.96      21255.31434  0.617  0.53892  21359.44326  0.620  0.54156       Yes  Yes  7.98  9.11  1D    2014
XIZFOC    78464.468  76037.540  1.609      0.102922  0.358739  0.102922  0.358739      59.23  7.55  4.69  0.00  0.00  0.00      4078.68494  0.032  0.05198  0.00000  0.000  0.00000       No  No  1.31  4.27  3D    2008
XIZJIZ    35617.534  29756.941  1.387      0.312023  0.452221  0.312023  0.452221      1040.29  292.07  210.53  658.62  184.92  133.29      9179.38775  0.186  0.25772  5624.56958  0.114  0.15792       Yes  Yes  3.28  4.96  1D    2002
XIZKAT    61015.501  115626.656  3.147      0.229718  0.419985  0.229718  0.419985      1596.06  261.58  83.13  0.00  0.00  0.00      14337.53498  0.075  0.23498  0.00000  0.000  0.00000       No  No  2.61  5.58  1D    2008
XIZLOI    40312.076  61903.232  2.550      0.091154  0.333407  0.091154  0.333407      2.32  0.58  0.23  0.00  0.00  0.00      3300.94946  0.032  0.08188  0.00000  0.000  0.00000       No  No  1.03  4.14  2D    2008
XIZMEA    36743.888  40025.976  1.809      0.142693  0.339453  0.142693  0.339453      76.32  20.77  11.48  0.00  0.00  0.00      3024.66387  0.046  0.08232  0.00000  0.000  0.00000       No  No  2.25  4.51  1D    2014
XIZNEB    46517.380  40831.560  1.458      0.265381  0.421268  0.265381  0.421268      38.24  8.22  5.64  0.00  0.00  0.00      10466.38111  0.154  0.22500  0.00000  0.000  0.00000       No  No  2.78  4.20  2D    2014
XIZNIF    44524.658  36535.104  1.363      0.151908  0.382250  0.151908  0.382250      22.74  5.11  3.75  17.81  4.00  2.94      5451.36385  0.090  0.12243  5393.49736  0.089  0.12114       Yes  Yes  2.06  4.12  1D    2014
XIZPOO    50019.770  41130.496  1.365      0.356492  0.577547  0.356492  0.577547      304.93  60.96  44.65  325.53  65.08  47.66      18260.59629  0.267  0.36507  17131.04509  0.251  0.34249       Yes  Yes  3.63  4.29  1D    2019
XOCNOU    55744.509  39411.072  1.174      0.193117  0.384767  0.193117  0.384767      442.10  79.31  67.55  0.00  0.00  0.00      7393.35249  0.113  0.13263  0.00000  0.000  0.00000       No  No  2.13  4.56  1D    2014
XOCWIX    36839.425  55886.236  2.519      0.213239  0.366245  0.213239  0.366245      159.75  43.36  17.21  0.00  0.00  0.00      6971.45283  0.075  0.18924  0.00000  0.000  0.00000       No  No  2.34  4.42  1D    2014
XOCWOD    36479.260  56011.986  2.550      0.209564  0.362808  0.209564  0.362808      93.43  25.61  10.05  0.00  0.00  0.00      6707.49423  0.072  0.18387  0.00000  0.000  0.00000       No  No  2.30  4.33  1D    2014
XOCWUJ    36503.232  56102.447  2.552      0.205968  0.361035  0.205968  0.361035      117.67  32.24  12.63  0.00  0.00  0.00      6636.92732  0.071  0.18182  0.00000  0.000  0.00000       No  No  2.38  4.26  1D    2014
XODBOI    33108.690  29988.512  1.504      0.211739  0.405518  0.211739  0.405518      660.66  199.54  132.67  0.00  0.00  0.00      4822.68050  0.097  0.14566  0.00000  0.000  0.00000       No  No  1.27  5.06  3D    2008
XODMAF    41284.253  24776.064  0.997      0.154086  0.366458  0.154086  0.366458      521.24  126.26  126.69  0.00  0.00  0.00      4933.55659  0.120  0.11950  0.00000  0.000  0.00000       No  No  0.94  5.34  NON-POROUS    2008
XODTOA    29019.982  10864.836  0.622      0.631846  0.670535  0.631846  0.670535      4266.33  1470.13  2364.73  4230.20  1457.69  2344.71      16547.88173  0.917  0.57022  16512.85564  0.915  0.56902       Yes  Yes  8.00  8.92  2D    2008
XODXIZ    34800.632  34419.955  1.642      0.192063  0.426199  0.192063  0.426199      0.98  0.28  0.17  0.00  0.00  0.00      7445.66921  0.130  0.21395  0.00000  0.000  0.00000       No  No  1.61  4.07  1D    2014
XOFPAL    25493.351  30204.504  1.967      0.273285  0.455478  0.273285  0.455478      133.13  52.22  26.54  0.00  0.00  0.00      6559.43340  0.131  0.25730  0.00000  0.000  0.00000       No  No  1.93  4.45  2D    2014
XOFPEP01    26772.214  35136.504  2.179      0.254876  0.452717  0.254876  0.452717      491.74  183.67  84.28  0.00  0.00  0.00      6320.70883  0.108  0.23609  0.00000  0.000  0.00000       No  No  1.45  4.73  2D    2015
XOFPEP    26803.089  35064.504  2.172      0.254535  0.458340  0.254535  0.458340      527.08  196.65  90.52  0.00  0.00  0.00      6364.82367  0.109  0.23747  0.00000  0.000  0.00000       No  No  1.45  4.72  2D    2014
XOFPIT    41811.057  49537.008  1.967      0.168022  0.392827  0.168022  0.392827      18.33  4.38  2.23  0.00  0.00  0.00      6426.91913  0.078  0.15371  0.00000  0.000  0.00000       No  No  1.79  4.13  2D    2014
XOGJIO    29006.506  30221.928  1.730      0.067141  0.322094  0.067141  0.322094      21.48  7.41  4.28  0.00  0.00  0.00      1152.90554  0.023  0.03975  0.00000  0.000  0.00000       No  No  1.31  4.29  1D    2014
XOGLIO    38532.404  38645.376  1.665      0.114595  0.400706  0.114595  0.400706      54.66  14.18  8.52  0.00  0.00  0.00      3086.49498  0.048  0.08010  0.00000  0.000  0.00000       No  No  1.98  4.24  2D    2002
XOGMAI    36102.869  31135.104  1.432      0.219766  0.410197  0.219766  0.410197      6.30  1.75  1.22  0.00  0.00  0.00      5577.18851  0.108  0.15448  0.00000  0.000  0.00000       No  No  1.75  4.04  1D    2008
XOGRER    39959.494  34156.864  1.419      0.132822  0.362093  0.132822  0.362093      358.30  89.67  63.17  0.00  0.00  0.00      4018.06195  0.071  0.10055  0.00000  0.000  0.00000       No  No  1.22  4.90  3D    2008
XOGZOK    25048.916  22826.944  1.513      0.154083  0.370451  0.154083  0.370451      73.31  29.27  19.34  0.00  0.00  0.00      2673.39670  0.071  0.10673  0.00000  0.000  0.00000       No  No  2.18  4.36  1D    2014
XOHFIK    32002.115  31306.608  1.624      0.273612  0.463297  0.273612  0.463297      768.12  240.02  147.75  121.50  37.96  23.37      9167.21882  0.176  0.28646  1613.12212  0.031  0.05041       Yes  Yes  3.24  4.74  1D    2009
XOHLEM01    27453.383  23153.920  1.400      0.439241  0.548303  0.439241  0.548303      892.22  324.99  232.06  874.26  318.45  227.39      11178.20330  0.291  0.40717  10932.84279  0.284  0.39823       Yes  Yes  3.66  4.88  1D    2011
XOHLEM    27453.383  23153.920  1.400      0.439241  0.548303  0.439241  0.548303      892.22  324.99  232.06  874.26  318.45  227.39      11178.20330  0.291  0.40717  10932.84279  0.284  0.39823       Yes  Yes  3.66  4.88  1D    2009
XOHNOY    23408.997  6004.080  0.426      0.791878  0.814354  0.791878  0.814354      1887.38  806.26  1893.06  1880.83  803.46  1886.49      18056.67314  1.811  0.77136  17911.79274  1.797  0.76517       Yes  Yes  20.40  21.09  1D    2009
XOHRIW    33230.322  24171.552  1.208      0.299331  0.414924  0.299331  0.414924      754.26  226.98  187.92  807.97  243.14  201.30      7485.55340  0.186  0.22526  7499.34149  0.187  0.22568       Yes  Yes  4.02  4.64  1D    2009
XOHROC    37797.256  29361.672  1.290      0.254678  0.376510  0.254678  0.376510      100.09  26.48  20.53  19.37  5.12  3.97      6655.86484  0.137  0.17609  1085.82956  0.022  0.02873       Yes  Yes  2.86  4.33  1D    2009
XOHYUQ    43333.217  33600.000  1.288      0.564336  0.608621  0.564336  0.608621      6305.45  1455.11  1130.13  6324.01  1459.39  1133.45      22636.41551  0.406  0.52238  22409.60300  0.402  0.51715       Yes  Yes  4.57  6.46  1D    2014
XOJCAB    69101.162  61550.712  1.479      0.210807  0.436225  0.210807  0.436225      262.85  38.04  25.72  0.00  0.00  0.00      11557.09970  0.113  0.16725  0.00000  0.000  0.00000       No  No  1.54  5.03  3D    2009
XOJCEF    59822.753  61550.712  1.709      0.124965  0.372945  0.124965  0.372945      757.95  126.70  74.16  0.00  0.00  0.00      6405.38449  0.063  0.10707  0.00000  0.000  0.00000       No  No  1.70  5.55  1D    2009
XOJCIJ    70869.258  62945.424  1.475      0.277660  0.461358  0.277660  0.461358      1029.39  145.25  98.48  0.00  0.00  0.00      17387.80589  0.166  0.24535  0.00000  0.000  0.00000       No  No  1.88  5.33  3D    2009
XOJJOW    26630.989  33682.997  2.100      0.179113  0.394748  0.179113  0.394748      348.15  130.73  62.24  0.00  0.00  0.00      4076.75895  0.073  0.15308  0.00000  0.000  0.00000       No  No  1.36  4.44  2D    2009
XOJJUC    45006.458  33909.552  1.251      0.202058  0.410649  0.202058  0.410649      259.83  57.73  46.15  0.00  0.00  0.00      6751.43162  0.120  0.15001  0.00000  0.000  0.00000       No  No  2.43  4.58  1D    2009
XOJMAL01    29235.255  13820.382  0.785      0.587170  0.681363  0.587170  0.681363      4275.32  1462.39  1862.94  4225.01  1445.18  1841.02      17489.61175  0.762  0.59824  17485.62778  0.762  0.59810       Yes  Yes  4.30  6.18  1D    2009
XOJMAL02    29476.296  13820.382  0.779      0.591121  0.684639  0.591121  0.684639      4394.77  1490.95  1914.99  4324.36  1467.06  1884.31      17736.76259  0.773  0.60173  17668.14842  0.770  0.59940       Yes  Yes  4.44  6.09  1D    2009
XOJMAL    24393.213  22313.970  1.519      0.155309  0.424670  0.155309  0.424670      122.71  50.31  33.12  0.00  0.00  0.00      4568.35751  0.123  0.18728  0.00000  0.000  0.00000       No  No  2.79  4.21  1D    2009
XOJMEP    32473.228  15867.712  0.811      0.553515  0.688449  0.553515  0.688449      5409.84  1665.94  2053.15  5421.73  1669.60  2057.66      19322.45117  0.733  0.59503  19456.58828  0.738  0.59916       Yes  Yes  4.54  5.81  1D    2009
XOJVIC    44053.135  37834.128  1.426      0.248044  0.396171  0.248044  0.396171      630.77  143.18  100.40  0.00  0.00  0.00      7701.83018  0.123  0.17483  0.00000  0.000  0.00000       No  No  1.32  5.27  2D    2009
XOJWID    40165.175  28551.312  1.180      0.549854  0.589183  0.549854  0.589183      3829.13  953.35  807.65  3364.88  837.76  709.73      18742.40625  0.395  0.46663  17608.86931  0.371  0.43841       Yes  Yes  4.53  6.51  1D    2009
XOJXAW    33375.129  30905.352  1.538      0.393512  0.501634  0.393512  0.501634      2484.74  744.49  484.17  2449.17  733.83  477.24      10587.71541  0.206  0.31723  10708.25866  0.209  0.32085       Yes  Yes  4.23  5.49  1D    2009
XOJZOL    32245.797  32946.560  1.697      0.289758  0.474635  0.289758  0.474635      17.11  5.31  3.13  0.00  0.00  0.00      8889.13719  0.162  0.27567  0.00000  0.000  0.00000       No  No  2.32  4.15  1D    2002
XOKDUX    35300.634  29082.400  1.368      0.223880  0.394646  0.223880  0.394646      350.40  99.26  72.56  0.00  0.00  0.00      5966.76206  0.124  0.16903  0.00000  0.000  0.00000       No  No  1.52  4.98  2D    2009
XOKFUZ    30679.434  18454.624  0.999      0.331208  0.476264  0.331208  0.476264      1456.78  474.84  475.38  0.00  0.00  0.00      7749.95780  0.253  0.25261  0.00000  0.000  0.00000       No  No  1.73  6.90  2D    2009
XOKHIP    30280.588  40272.480  2.208      0.142647  0.347122  0.142647  0.347122      17.21  5.68  2.57  0.00  0.00  0.00      4332.66615  0.065  0.14308  0.00000  0.000  0.00000       No  No  2.72  4.26  1D    2009
XOKHOV    47946.481  38880.432  1.347      0.280549  0.437563  0.280549  0.437563      2854.32  595.31  442.10  2892.61  603.30  448.03      10777.23382  0.167  0.22478  10628.27848  0.165  0.22167       Yes  Yes  5.22  6.03  1D    2009
XOKHUB    29807.319  25016.016  1.394      0.195875  0.392357  0.195875  0.392357      26.97  9.05  6.49  0.00  0.00  0.00      4172.81886  0.100  0.13999  0.00000  0.000  0.00000       No  No  1.29  4.23  2D    2009
XOKJIR    57995.211  45493.363  1.303      0.247248  0.416924  0.247248  0.416924      56.45  9.73  7.47  0.00  0.00  0.00      9998.26411  0.132  0.17240  0.00000  0.000  0.00000       No  No  1.05  4.20  3D    2009
XOKQUL    38626.878  22915.056  0.985      0.571595  0.541945  0.571595  0.541945      3205.17  829.78  842.33  3214.57  832.21  844.80      16679.95793  0.438  0.43182  16545.98236  0.435  0.42835       Yes  Yes  4.19  7.14  2D    2014
XOKSOG    29873.031  9532.678  0.530      0.774355  0.790117  0.774355  0.790117      4934.25  1651.74  3117.15  4983.06  1668.08  3147.98      22012.34195  1.391  0.73686  21209.83323  1.340  0.71000       Yes  Yes  9.33  10.02  1D    2009
XOKSUM    29099.369  18212.263  1.039      0.450791  0.559763  0.450791  0.559763      2333.76  802.00  771.69  2316.37  796.02  765.94      10744.07737  0.355  0.36922  10701.72655  0.354  0.36776       Yes  Yes  4.02  5.08  2D    2009
XOKYOM    38844.452  13437.552  0.574      0.614292  0.689051  0.614292  0.689051      6659.44  1714.39  2984.48  6703.13  1725.63  3004.06      22022.92589  0.987  0.56695  22162.10821  0.993  0.57053       Yes  Yes  8.36  10.25  1D    2009
XOLNUH    45329.238  35429.843  1.298      0.121359  0.371392  0.121359  0.371392      43.83  9.67  7.45  0.00  0.00  0.00      3479.78251  0.059  0.07677  0.00000  0.000  0.00000       No  No  1.06  4.22  3D    2002
XOLSUO    85833.124  49204.928  0.952      0.633793  0.628904  0.633793  0.628904      14662.40  1708.25  1794.52  14603.66  1701.40  1787.33      47557.09545  0.582  0.55406  47416.74534  0.580  0.55243       Yes  Yes  4.56  6.89  1D    2014
XOMDOT    49082.834  58100.868  1.966      0.097391  0.316527  0.097391  0.316527      191.82  39.08  19.88  0.00  0.00  0.00      3770.60121  0.039  0.07682  0.00000  0.000  0.00000       No  No  0.86  4.84  NON-POROUS    2009
XOMDOU    37913.101  26968.526  1.181      0.429208  0.526589  0.429208  0.526589      1402.90  370.03  313.27  1264.32  333.48  282.33      12609.67541  0.282  0.33259  8157.55758  0.182  0.21516       Yes  Yes  4.25  5.67  1D    2014
XOMGAI    51987.212  29274.490  0.935      0.515756  0.590666  0.515756  0.590666      2262.00  435.11  465.32  2284.29  439.39  469.91      24258.59415  0.499  0.46663  24071.28095  0.495  0.46302       Yes  Yes  3.43  5.73  1D    2009
XOMGEM    41165.147  14360.900  0.579      0.734745  0.764213  0.734745  0.764213      9629.18  2339.16  4037.93  9623.06  2337.67  4035.36      29819.94816  1.250  0.72440  29936.34631  1.255  0.72723       Yes  Yes  5.36  7.46  1D    2009
XOMGOW    71552.119  61177.741  1.420      0.130555  0.362006  0.130555  0.362006      16.44  2.30  1.62  0.00  0.00  0.00      6245.04537  0.061  0.08728  0.00000  0.000  0.00000       No  No  1.45  4.10  3D    2009
XOMNES    37970.695  27650.889  1.209      0.244958  0.421851  0.244958  0.421851      405.71  106.85  88.36  0.00  0.00  0.00      6434.42549  0.140  0.16946  0.00000  0.000  0.00000       No  No  2.30  4.61  2D    2002
XOMSUN01    24355.888  12784.632  0.872      0.579232  0.636146  0.579232  0.636146      3812.97  1565.52  1796.08  3713.89  1524.84  1749.41      12942.06143  0.610  0.53137  12858.39432  0.606  0.52794       Yes  Yes  7.69  9.02  1D    2009
XOMSUN    25139.725  12784.632  0.844      0.577359  0.645184  0.577359  0.645184      3875.69  1541.66  1825.63  3847.52  1530.45  1812.35      13436.44676  0.633  0.53447  13386.16551  0.631  0.53247       Yes  Yes  7.73  9.17  1D    2002
XONLOC    37705.350  44782.248  1.972      0.189333  0.369744  0.189333  0.369744      119.34  31.65  16.05  0.00  0.00  0.00      5465.00684  0.073  0.14494  0.00000  0.000  0.00000       No  No  1.13  4.54  3D    2009
XONTOK    23402.005  16730.880  1.187      0.203914  0.398358  0.203914  0.398358      17.15  7.33  6.17  0.00  0.00  0.00      3560.22343  0.128  0.15213  0.00000  0.000  0.00000       No  No  1.04  4.16  3D    2009
XOPGUF    37192.530  46830.582  2.091      0.144261  0.332071  0.144261  0.332071      15.90  4.28  2.04  0.00  0.00  0.00      4142.38015  0.053  0.11138  0.00000  0.000  0.00000       No  No  0.75  4.25  NON-POROUS    2009
XOPHUG    27227.393  12113.304  0.739      0.632106  0.644741  0.632106  0.644741      4201.14  1542.98  2088.60  4148.10  1523.50  2062.23      14793.28904  0.735  0.54332  14652.85198  0.728  0.53817       Yes  Yes  4.54  6.32  1D    2009
XOPLUL    25120.660  25737.291  1.701      0.373652  0.474019  0.373652  0.474019      138.89  55.29  32.50  0.00  0.00  0.00      7774.53401  0.182  0.30949  0.00000  0.000  0.00000       No  No  2.94  4.29  1D    2014
